***** EVD.Astro.Spectral._RunSpectral.ForR
TempK   nm     flux
10700 701.00 6806.576
10700 702.00 6789.591
10700 703.00 6772.653
10700 704.00 6755.760
10700 705.00 6738.912
10700 706.00 6722.111
10700 707.00 6705.354
10700 708.00 6688.644
10700 709.00 6671.978
10700 710.00 6655.358
10700 711.00 6638.783
10700 712.00 6622.254
10700 713.00 6605.769
10700 714.00 6589.329
10700 715.00 6572.934
10700 716.00 6556.584
10700 717.00 6540.279
10700 718.00 6524.018
10700 719.00 6507.802
10700 720.00 6491.631
10700 721.00 6475.503
10700 722.00 6459.420
10700 723.00 6443.382
10700 724.00 6427.387
10700 725.00 6411.436
10700 726.00 6395.530
10700 727.00 6379.667
10700 728.00 6363.848
10700 729.00 6348.073
10700 730.00 6332.341
10700 731.00 6316.653
10700 732.00 6301.008
10700 733.00 6285.407
10700 734.00 6269.848
10700 735.00 6254.333
10700 736.00 6238.861
10700 737.00 6223.432
10700 738.00 6208.046
10700 739.00 6192.703
10700 740.00 6177.402
10700 741.00 6162.144
10700 742.00 6146.928
10700 743.00 6131.755
10700 744.00 6116.624
10700 745.00 6101.536
10700 746.00 6086.489
10700 747.00 6071.484
10700 748.00 6056.522
10700 749.00 6041.601
10700 750.00 6026.722
10700 751.00 6011.885
10700 752.00 5997.089
10700 753.00 5982.335
10700 754.00 5967.622
10700 755.00 5952.950
10700 756.00 5938.319
10700 757.00 5923.730
10700 758.00 5909.181
10700 759.00 5894.674
10700 760.00 5880.207
10700 761.00 5865.781
10700 762.00 5851.395
10700 763.00 5837.050
10700 764.00 5822.745
10700 765.00 5808.481
10700 766.00 5794.257
10700 767.00 5780.073
10700 768.00 5765.928
10700 769.00 5751.824
10700 770.00 5737.760
10700 771.00 5723.735
10700 772.00 5709.750
10700 773.00 5695.804
10700 774.00 5681.898
10700 775.00 5668.031
10700 776.00 5654.203
10700 777.00 5640.415
10700 778.00 5626.665
10700 779.00 5612.954
10700 780.00 5599.283
10700 781.00 5585.649
10700 782.00 5572.055
10700 783.00 5558.499
10700 784.00 5544.981
10700 785.00 5531.502
10700 786.00 5518.060
10700 787.00 5504.657
10700 788.00 5491.292
10700 789.00 5477.965
10700 790.00 5464.676
10700 791.00 5451.424
10700 792.00 5438.210
10700 793.00 5425.034
10700 794.00 5411.895
10700 795.00 5398.793
10700 796.00 5385.729
10700 797.00 5372.701
10700 798.00 5359.711
10700 799.00 5346.758
10700 800.00 5333.841
10700 801.00 5320.961
10700 802.00 5308.118
10700 803.00 5295.311
10700 804.00 5282.541
10700 805.00 5269.807
10700 806.00 5257.109
10700 807.00 5244.447
10700 808.00 5231.822
10700 809.00 5219.232
10700 810.00 5206.678
10700 811.00 5194.160
10700 812.00 5181.677
10700 813.00 5169.230
10700 814.00 5156.819
10700 815.00 5144.443
10700 816.00 5132.102
10700 817.00 5119.796
10700 818.00 5107.525
10700 819.00 5095.289
10700 820.00 5083.088
10700 821.00 5070.922
10700 822.00 5058.790
10700 823.00 5046.693
10700 824.00 5034.631
10700 825.00 5022.603
10700 826.00 5010.609
10700 827.00 4998.649
10700 828.00 4986.723
10700 829.00 4974.832
10700 830.00 4962.974
10700 831.00 4951.150
10700 832.00 4939.359
10700 833.00 4927.602
10700 834.00 4915.879
10700 835.00 4904.189
10700 836.00 4892.533
10700 837.00 4880.909
10700 838.00 4869.319
10700 839.00 4857.762
10700 840.00 4846.237
10700 841.00 4834.746
10700 842.00 4823.287
10700 843.00 4811.861
10700 844.00 4800.467
10700 845.00 4789.106
10700 846.00 4777.778
10700 847.00 4766.481
10700 848.00 4755.217
10700 849.00 4743.984
10700 850.00 4732.784
10700 851.00 4721.616
10700 852.00 4710.479
10700 853.00 4699.374
10700 854.00 4688.301
10700 855.00 4677.259
10700 856.00 4666.248
10700 857.00 4655.269
10700 858.00 4644.321
10700 859.00 4633.405
10700 860.00 4622.519
10700 861.00 4611.664
10700 862.00 4600.840
10700 863.00 4590.047
10700 864.00 4579.285
10700 865.00 4568.553
10700 866.00 4557.852
10700 867.00 4547.181
10700 868.00 4536.541
10700 869.00 4525.930
10700 870.00 4515.350
10700 871.00 4504.800
10700 872.00 4494.280
10700 873.00 4483.790
10700 874.00 4473.329
10700 875.00 4462.898
10700 876.00 4452.497
10700 877.00 4442.126
10700 878.00 4431.783
10700 879.00 4421.470
10700 880.00 4411.187
10700 881.00 4400.932
10700 882.00 4390.707
10700 883.00 4380.511
10700 884.00 4370.343
10700 885.00 4360.204
10700 886.00 4350.094
10700 887.00 4340.013
10700 888.00 4329.960
10700 889.00 4319.936
10700 890.00 4309.940
10700 891.00 4299.973
10700 892.00 4290.033
10700 893.00 4280.122
10700 894.00 4270.239
10700 895.00 4260.383
10700 896.00 4250.556
10700 897.00 4240.757
10700 898.00 4230.985
10700 899.00 4221.240
10700 900.00 4211.524
10700 901.00 4201.834
10700 902.00 4192.172
10700 903.00 4182.538
10700 904.00 4172.930
10700 905.00 4163.350
10700 906.00 4153.797
10700 907.00 4144.270
10700 908.00 4134.771
10700 909.00 4125.298
10700 910.00 4115.852
10700 911.00 4106.433
10700 912.00 4097.040
10700 913.00 4087.674
10700 914.00 4078.334
10700 915.00 4069.020
10700 916.00 4059.733
10700 917.00 4050.471
10700 918.00 4041.236
10700 919.00 4032.027
10700 920.00 4022.843
10700 921.00 4013.686
10700 922.00 4004.554
10700 923.00 3995.448
10700 924.00 3986.367
10700 925.00 3977.312
10700 926.00 3968.283
10700 927.00 3959.278
10700 928.00 3950.299
10700 929.00 3941.346
10700 930.00 3932.417
10700 931.00 3923.513
10700 932.00 3914.634
10700 933.00 3905.781
10700 934.00 3896.951
10700 935.00 3888.147
10700 936.00 3879.367
10700 937.00 3870.612
10700 938.00 3861.882
10700 939.00 3853.176
10700 940.00 3844.494
10700 941.00 3835.836
10700 942.00 3827.203
10700 943.00 3818.594
10700 944.00 3810.008
10700 945.00 3801.447
10700 946.00 3792.910
10700 947.00 3784.396
10700 948.00 3775.907
10700 949.00 3767.441
10700 950.00 3758.998
10700 951.00 3750.579
10700 952.00 3742.184
10700 953.00 3733.812
10700 954.00 3725.463
10700 955.00 3717.137
10700 956.00 3708.835
10700 957.00 3700.556
10700 958.00 3692.300
10700 959.00 3684.066
10700 960.00 3675.856
10700 961.00 3667.668
10700 962.00 3659.503
10700 963.00 3651.361
10700 964.00 3643.242
10700 965.00 3635.145
10700 966.00 3627.070
10700 967.00 3619.018
10700 968.00 3610.988
10700 969.00 3602.980
10700 970.00 3594.995
10700 971.00 3587.032
10700 972.00 3579.090
10700 973.00 3571.171
10700 974.00 3563.273
10700 975.00 3555.398
10700 976.00 3547.544
10700 977.00 3539.712
10700 978.00 3531.901
10700 979.00 3524.113
10700 980.00 3516.345
10700 981.00 3508.599
10700 982.00 3500.874
10700 983.00 3493.171
10700 984.00 3485.489
10700 985.00 3477.828
10700 986.00 3470.188
10700 987.00 3462.570
10700 988.00 3454.972
10700 989.00 3447.395
10700 990.00 3439.839
10700 991.00 3432.303
10700 992.00 3424.789
10700 993.00 3417.295
10700 994.00 3409.821
10700 995.00 3402.369
10700 996.00 3394.936
10700 997.00 3387.524
10700 998.00 3380.133
10700 999.00 3372.761
10700 1000.00 3365.410
10700 1001.00 3358.079
10700 1002.00 3350.768
10700 1003.00 3343.477
10700 1004.00 3336.206
10700 1005.00 3328.955
10700 1006.00 3321.723
10700 1007.00 3314.512
10700 1008.00 3307.320
10700 1009.00 3300.147
10700 1010.00 3292.995
10700 1011.00 3285.862
10700 1012.00 3278.748
10700 1013.00 3271.654
10700 1014.00 3264.579
10700 1015.00 3257.523
10700 1016.00 3250.486
10700 1017.00 3243.469
10700 1018.00 3236.471
10700 1019.00 3229.492
10700 1020.00 3222.531
10700 1021.00 3215.590
10700 1022.00 3208.668
10700 1023.00 3201.764
10700 1024.00 3194.879
10700 1025.00 3188.013
10700 1026.00 3181.165
10700 1027.00 3174.336
10700 1028.00 3167.526
10700 1029.00 3160.734
10700 1030.00 3153.960
10700 1031.00 3147.205
10700 1032.00 3140.468
10700 1033.00 3133.749
10700 1034.00 3127.048
10700 1035.00 3120.365
10700 1036.00 3113.701
10700 1037.00 3107.054
10700 1038.00 3100.426
10700 1039.00 3093.815
10700 1040.00 3087.222
10700 1041.00 3080.647
10700 1042.00 3074.090
10700 1043.00 3067.550
10700 1044.00 3061.028
10700 1045.00 3054.523
10700 1046.00 3048.036
10700 1047.00 3041.567
10700 1048.00 3035.115
10700 1049.00 3028.680
10700 1050.00 3022.262
10700 1051.00 3015.862
10700 1052.00 3009.478
10700 1053.00 3003.112
10700 1054.00 2996.763
10700 1055.00 2990.431
10700 1056.00 2984.116
10700 1057.00 2977.818
10700 1058.00 2971.537
10700 1059.00 2965.273
10700 1060.00 2959.025
10700 1061.00 2952.794
10700 1062.00 2946.579
10700 1063.00 2940.382
10700 1064.00 2934.201
10700 1065.00 2928.036
10700 1066.00 2921.888
10700 1067.00 2915.756
10700 1068.00 2909.640
10700 1069.00 2903.541
10700 1070.00 2897.458
10700 1071.00 2891.391
10700 1072.00 2885.340
10700 1073.00 2879.306
10700 1074.00 2873.287
10700 1075.00 2867.285
10700 1076.00 2861.298
10700 1077.00 2855.327
10700 1078.00 2849.373
10700 1079.00 2843.434
10700 1080.00 2837.510
10700 1081.00 2831.603
10700 1082.00 2825.711
10700 1083.00 2819.834
10700 1084.00 2813.973
10700 1085.00 2808.128
10700 1086.00 2802.298
10700 1087.00 2796.484
10700 1088.00 2790.685
10700 1089.00 2784.901
10700 1090.00 2779.132
10700 1091.00 2773.379
10700 1092.00 2767.641
10700 1093.00 2761.918
10700 1094.00 2756.210
10700 1095.00 2750.517
10700 1096.00 2744.839
10700 1097.00 2739.176
10700 1098.00 2733.528
10700 1099.00 2727.895
10700 1100.00 2722.277
10700 1101.00 2716.673
10700 1102.00 2711.084
10700 1103.00 2705.510
10700 1104.00 2699.950
10700 1105.00 2694.405
10700 1106.00 2688.875
10700 1107.00 2683.359
10700 1108.00 2677.857
10700 1109.00 2672.370
10700 1110.00 2666.897
10700 1111.00 2661.438
10700 1112.00 2655.994
10700 1113.00 2650.564
10700 1114.00 2645.148
10700 1115.00 2639.746
10700 1116.00 2634.359
10700 1117.00 2628.985
10700 1118.00 2623.625
10700 1119.00 2618.280
10700 1120.00 2612.948
10700 1121.00 2607.630
10700 1122.00 2602.326
10700 1123.00 2597.036
10700 1124.00 2591.760
10700 1125.00 2586.497
10700 1126.00 2581.248
10700 1127.00 2576.012
10700 1128.00 2570.790
10700 1129.00 2565.582
10700 1130.00 2560.387
10700 1131.00 2555.206
10700 1132.00 2550.038
10700 1133.00 2544.883
10700 1134.00 2539.742
10700 1135.00 2534.614
10700 1136.00 2529.499
10700 1137.00 2524.398
10700 1138.00 2519.309
10700 1139.00 2514.234
10700 1140.00 2509.172
10700 1141.00 2504.123
10700 1142.00 2499.087
10700 1143.00 2494.064
10700 1144.00 2489.054
10700 1145.00 2484.057
10700 1146.00 2479.072
10700 1147.00 2474.101
10700 1148.00 2469.142
10700 1149.00 2464.196
10700 1150.00 2459.263
10700 1151.00 2454.342
10700 1152.00 2449.434
10700 1153.00 2444.539
10700 1154.00 2439.656
10700 1155.00 2434.785
10700 1156.00 2429.928
10700 1157.00 2425.082
10700 1158.00 2420.249
10700 1159.00 2415.428
10700 1160.00 2410.620
10700 1161.00 2405.824
10700 1162.00 2401.040
10700 1163.00 2396.268
10700 1164.00 2391.509
10700 1165.00 2386.761
10700 1166.00 2382.026
10700 1167.00 2377.303
10700 1168.00 2372.592
10700 1169.00 2367.893
10700 1170.00 2363.205
10700 1171.00 2358.530
10700 1172.00 2353.867
10700 1173.00 2349.215
10700 1174.00 2344.575
10700 1175.00 2339.947
10700 1176.00 2335.331
10700 1177.00 2330.727
10700 1178.00 2326.134
10700 1179.00 2321.552
10700 1180.00 2316.983
10700 1181.00 2312.425
10700 1182.00 2307.878
10700 1183.00 2303.343
10700 1184.00 2298.820
10700 1185.00 2294.307
10700 1186.00 2289.807
10700 1187.00 2285.317
10700 1188.00 2280.839
10700 1189.00 2276.372
10700 1190.00 2271.917
10700 1191.00 2267.472
10700 1192.00 2263.039
10700 1193.00 2258.617
10700 1194.00 2254.206
10700 1195.00 2249.807
10700 1196.00 2245.418
10700 1197.00 2241.040
10700 1198.00 2236.673
10700 1199.00 2232.318
10700 1200.00 2227.973
10700 1201.00 2223.639
10700 1202.00 2219.316
10700 1203.00 2215.004
10700 1204.00 2210.702
10700 1205.00 2206.411
10700 1206.00 2202.131
10700 1207.00 2197.862
10700 1208.00 2193.604
10700 1209.00 2189.356
10700 1210.00 2185.118
10700 1211.00 2180.891
10700 1212.00 2176.675
10700 1213.00 2172.469
10700 1214.00 2168.274
10700 1215.00 2164.089
10700 1216.00 2159.915
10700 1217.00 2155.751
10700 1218.00 2151.597
10700 1219.00 2147.454
10700 1220.00 2143.320
10700 1221.00 2139.198
10700 1222.00 2135.085
10700 1223.00 2130.983
10700 1224.00 2126.890
10700 1225.00 2122.808
10700 1226.00 2118.736
10700 1227.00 2114.674
10700 1228.00 2110.623
10700 1229.00 2106.581
10700 1230.00 2102.549
10700 1231.00 2098.527
10700 1232.00 2094.515
10700 1233.00 2090.513
10700 1234.00 2086.521
10700 1235.00 2082.539
10700 1236.00 2078.566
10700 1237.00 2074.603
10700 1238.00 2070.650
10700 1239.00 2066.707
10700 1240.00 2062.773
10700 1241.00 2058.850
10700 1242.00 2054.935
10700 1243.00 2051.031
10700 1244.00 2047.136
10700 1245.00 2043.250
10700 1246.00 2039.374
10700 1247.00 2035.508
10700 1248.00 2031.651
10700 1249.00 2027.803
10700 1250.00 2023.965
10700 1251.00 2020.136
10700 1252.00 2016.317
10700 1253.00 2012.507
10700 1254.00 2008.706
10700 1255.00 2004.915
10700 1256.00 2001.133
10700 1257.00 1997.360
10700 1258.00 1993.596
10700 1259.00 1989.841
10700 1260.00 1986.096
10700 1261.00 1982.360
10700 1262.00 1978.632
10700 1263.00 1974.914
10700 1264.00 1971.205
10700 1265.00 1967.505
10700 1266.00 1963.814
10700 1267.00 1960.132
10700 1268.00 1956.458
10700 1269.00 1952.794
10700 1270.00 1949.139
10700 1271.00 1945.492
10700 1272.00 1941.854
10700 1273.00 1938.225
10700 1274.00 1934.605
10700 1275.00 1930.994
10700 1276.00 1927.391
10700 1277.00 1923.797
10700 1278.00 1920.212
10700 1279.00 1916.635
10700 1280.00 1913.067
10700 1281.00 1909.508
10700 1282.00 1905.957
10700 1283.00 1902.414
10700 1284.00 1898.881
10700 1285.00 1895.355
10700 1286.00 1891.839
10700 1287.00 1888.330
10700 1288.00 1884.830
10700 1289.00 1881.339
10700 1290.00 1877.856
10700 1291.00 1874.381
10700 1292.00 1870.914
10700 1293.00 1867.456
10700 1294.00 1864.006
10700 1295.00 1860.565
10700 1296.00 1857.132
10700 1297.00 1853.706
10700 1298.00 1850.289
10700 1299.00 1846.881
10700 1300.00 1843.480
9300 300.00 10177.742
9300 301.00 10217.732
9300 302.00 10257.180
9300 303.00 10296.086
9300 304.00 10334.451
9300 305.00 10372.277
9300 306.00 10409.564
9300 307.00 10446.315
9300 308.00 10482.531
9300 309.00 10518.214
9300 310.00 10553.364
9300 311.00 10587.984
9300 312.00 10622.076
9300 313.00 10655.642
9300 314.00 10688.683
9300 315.00 10721.201
9300 316.00 10753.199
9300 317.00 10784.679
9300 318.00 10815.642
9300 319.00 10846.092
9300 320.00 10876.030
9300 321.00 10905.458
9300 322.00 10934.380
9300 323.00 10962.797
9300 324.00 10990.712
9300 325.00 11018.128
9300 326.00 11045.047
9300 327.00 11071.472
9300 328.00 11097.405
9300 329.00 11122.849
9300 330.00 11147.807
9300 331.00 11172.282
9300 332.00 11196.276
9300 333.00 11219.793
9300 334.00 11242.834
9300 335.00 11265.404
9300 336.00 11287.504
9300 337.00 11309.139
9300 338.00 11330.310
9300 339.00 11351.022
9300 340.00 11371.276
9300 341.00 11391.076
9300 342.00 11410.426
9300 343.00 11429.327
9300 344.00 11447.784
9300 345.00 11465.799
9300 346.00 11483.375
9300 347.00 11500.516
9300 348.00 11517.225
9300 349.00 11533.505
9300 350.00 11549.359
9300 351.00 11564.791
9300 352.00 11579.803
9300 353.00 11594.399
9300 354.00 11608.582
9300 355.00 11622.355
9300 356.00 11635.722
9300 357.00 11648.686
9300 358.00 11661.249
9300 359.00 11673.416
9300 360.00 11685.190
9300 361.00 11696.573
9300 362.00 11707.569
9300 363.00 11718.181
9300 364.00 11728.413
9300 365.00 11738.268
9300 366.00 11747.749
9300 367.00 11756.859
9300 368.00 11765.602
9300 369.00 11773.981
9300 370.00 11781.999
9300 371.00 11789.659
9300 372.00 11796.964
9300 373.00 11803.918
9300 374.00 11810.525
9300 375.00 11816.786
9300 376.00 11822.706
9300 377.00 11828.287
9300 378.00 11833.534
9300 379.00 11838.448
9300 380.00 11843.033
9300 381.00 11847.293
9300 382.00 11851.230
9300 383.00 11854.848
9300 384.00 11858.150
9300 385.00 11861.138
9300 386.00 11863.816
9300 387.00 11866.188
9300 388.00 11868.255
9300 389.00 11870.022
9300 390.00 11871.491
9300 391.00 11872.666
9300 392.00 11873.548
9300 393.00 11874.142
9300 394.00 11874.451
9300 395.00 11874.477
9300 396.00 11874.223
9300 397.00 11873.693
9300 398.00 11872.889
9300 399.00 11871.814
9300 400.00 11870.471
9300 401.00 11868.863
9300 402.00 11866.993
9300 403.00 11864.864
9300 404.00 11862.478
9300 405.00 11859.839
9300 406.00 11856.949
9300 407.00 11853.811
9300 408.00 11850.428
9300 409.00 11846.803
9300 410.00 11842.938
9300 411.00 11838.836
9300 412.00 11834.500
9300 413.00 11829.932
9300 414.00 11825.136
9300 415.00 11820.113
9300 416.00 11814.867
9300 417.00 11809.400
9300 418.00 11803.715
9300 419.00 11797.815
9300 420.00 11791.701
9300 421.00 11785.377
9300 422.00 11778.845
9300 423.00 11772.107
9300 424.00 11765.166
9300 425.00 11758.025
9300 426.00 11750.686
9300 427.00 11743.152
9300 428.00 11735.424
9300 429.00 11727.506
9300 430.00 11719.399
9300 431.00 11711.107
9300 432.00 11702.631
9300 433.00 11693.974
9300 434.00 11685.138
9300 435.00 11676.125
9300 436.00 11666.938
9300 437.00 11657.579
9300 438.00 11648.050
9300 439.00 11638.354
9300 440.00 11628.492
9300 441.00 11618.468
9300 442.00 11608.282
9300 443.00 11597.938
9300 444.00 11587.436
9300 445.00 11576.781
9300 446.00 11565.973
9300 447.00 11555.015
9300 448.00 11543.908
9300 449.00 11532.655
9300 450.00 11521.258
9300 451.00 11509.719
9300 452.00 11498.040
9300 453.00 11486.223
9300 454.00 11474.269
9300 455.00 11462.182
9300 456.00 11449.962
9300 457.00 11437.611
9300 458.00 11425.133
9300 459.00 11412.527
9300 460.00 11399.797
9300 461.00 11386.944
9300 462.00 11373.970
9300 463.00 11360.876
9300 464.00 11347.666
9300 465.00 11334.339
9300 466.00 11320.899
9300 467.00 11307.346
9300 468.00 11293.683
9300 469.00 11279.912
9300 470.00 11266.033
9300 471.00 11252.049
9300 472.00 11237.961
9300 473.00 11223.772
9300 474.00 11209.482
9300 475.00 11195.093
9300 476.00 11180.607
9300 477.00 11166.025
9300 478.00 11151.350
9300 479.00 11136.582
9300 480.00 11121.723
9300 481.00 11106.775
9300 482.00 11091.739
9300 483.00 11076.617
9300 484.00 11061.410
9300 485.00 11046.120
9300 486.00 11030.747
9300 487.00 11015.294
9300 488.00 10999.762
9300 489.00 10984.152
9300 490.00 10968.467
9300 491.00 10952.706
9300 492.00 10936.871
9300 493.00 10920.965
9300 494.00 10904.988
9300 495.00 10888.941
9300 496.00 10872.826
9300 497.00 10856.644
9300 498.00 10840.397
9300 499.00 10824.085
9300 500.00 10807.710
9300 501.00 10791.273
9300 502.00 10774.776
9300 503.00 10758.219
9300 504.00 10741.605
9300 505.00 10724.933
9300 506.00 10708.205
9300 507.00 10691.423
9300 508.00 10674.587
9300 509.00 10657.700
9300 510.00 10640.760
9300 511.00 10623.771
9300 512.00 10606.733
9300 513.00 10589.647
9300 514.00 10572.514
9300 515.00 10555.336
9300 516.00 10538.113
9300 517.00 10520.846
9300 518.00 10503.537
9300 519.00 10486.186
9300 520.00 10468.795
9300 521.00 10451.364
9300 522.00 10433.894
9300 523.00 10416.388
9300 524.00 10398.844
9300 525.00 10381.265
9300 526.00 10363.651
9300 527.00 10346.004
9300 528.00 10328.323
9300 529.00 10310.611
9300 530.00 10292.868
9300 531.00 10275.095
9300 532.00 10257.292
9300 533.00 10239.461
9300 534.00 10221.603
9300 535.00 10203.718
9300 536.00 10185.808
9300 537.00 10167.872
9300 538.00 10149.913
9300 539.00 10131.930
9300 540.00 10113.924
9300 541.00 10095.897
9300 542.00 10077.849
9300 543.00 10059.781
9300 544.00 10041.694
9300 545.00 10023.588
9300 546.00 10005.464
9300 547.00 9987.323
9300 548.00 9969.166
9300 549.00 9950.993
9300 550.00 9932.806
9300 551.00 9914.604
9300 552.00 9896.388
9300 553.00 9878.160
9300 554.00 9859.920
9300 555.00 9841.668
9300 556.00 9823.405
9300 557.00 9805.132
9300 558.00 9786.850
9300 559.00 9768.559
9300 560.00 9750.260
9300 561.00 9731.953
9300 562.00 9713.639
9300 563.00 9695.319
9300 564.00 9676.993
9300 565.00 9658.662
9300 566.00 9640.327
9300 567.00 9621.987
9300 568.00 9603.644
9300 569.00 9585.299
